time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:58:36 +0100;
    0.042200;   -38.613226;     1.092812;     2.299527; ; 
    0.042300;   -38.665545;     1.125716;     2.665427; ; 
    0.042400;   -38.456270;     1.356049;     2.445887; ; 
    0.042500;   -38.473710;     0.599242;     2.445887; ; 
    0.042600;   -38.438831;     0.681503;     2.445887; ; 
    0.042700;   -38.473710;     0.895384;     2.592247; ; 
    0.042800;   -38.543468;     0.944741;     2.153167; ; 
    0.042900;   -38.700424;     1.438311;     2.592247; ; 
    0.043000;   -38.996897;     0.994098;     2.372707; ; 
    0.043100;   -38.665545;     0.928288;     2.519067; ; 
    0.043200;   -38.717864;     0.829574;     2.738607; ; 
    0.043300;   -38.473710;     0.533432;     2.738607; ; 
    0.043400;   -38.438831;     0.418266;     2.665427; ; 
    0.043500;   -38.491149;     0.385361;     2.738607; ; 
    0.043600;   -38.473710;     0.681503;     2.592247; ; 
    0.043700;   -38.526029;     1.092812;     2.592247; ; 
    0.043800;   -38.613226;     0.977645;     2.445887; ; 
    0.043900;   -38.648105;     0.846027;     2.372707; ; 
    0.044000;   -38.682985;     0.632146;     2.519067; ; 
    0.044100;   -38.630666;     0.665051;     2.738607; ; 
    0.044200;   -38.369073;     0.780217;     2.811787; ; 
    0.044300;   -38.438831;     0.846027;     2.519067; ; 
    0.044400;   -38.438831;     0.878931;     2.592247; ; 
    0.044500;   -38.403952;     0.977645;     2.299527; ; 
    0.044600;   -38.543468;     0.911836;     2.592247; ; 
    0.044700;   -38.630666;     0.846027;     2.811787; ; 
    0.044800;   -38.682985;     0.467623;     2.592247; ; 
    0.044900;   -38.648105;     0.336004;     2.738607; ; 
    0.045000;   -38.630666;     0.286647;     2.738607; ; 
    0.045100;   -38.560908;     0.632146;     2.665427; ; 
    0.045200;   -38.508589;     0.895384;     2.592247; ; 
    0.045300;   -38.403952;     0.846027;     2.592247; ; 
    0.045400;   -38.456270;     0.697956;     2.445887; ; 
    0.045500;   -38.543468;     0.484075;     2.665427; ; 
    0.045600;   -38.526029;     0.467623;     2.299527; ; 
    0.045700;   -38.682985;     0.632146;     2.519067; ; 
    0.045800;   -38.839941;     0.780217;     2.592247; ; 
    0.045900;   -38.560908;     0.829574;     2.519067; ; 
    0.046000;   -38.822501;     0.846027;     2.372707; ; 
    0.046100;   -38.473710;     0.747313;     2.738607; ; 
    0.046200;   -38.438831;     0.566337;     2.445887; ; 
